Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
1477,2021/03/28 13:59:38,10830.0432,7230.0015,1,2,0,0,0,0.3081716,4.199889,1.2942865129524,2.859392,0.0000273694,10.92643,0.00008380872,,0.0000108264302980388,,,,,,,,,,,,27.2596,0.1355344,25,0,26.25333,-0.06732106
1478,2021/03/28 13:59:43,10835.0423,7235.0006,1,2,0,0,0,0.3060274,4.200088,1.2853420104112,2.859817,0.0000273694,10.92822,0.00008380872,,,,,,,,,,,,,,26.82262,-0.03262937,25,0,26.6149,0.09368241
1479,2021/03/28 13:59:48,10840.0424,7240.0007,1,2,0,0,0,0.3010916,4.2002,1.26464493832,2.860236,0.0000273694,10.92998,0.00008380872,,,,,,,,,,,,,,27.11821,0.1119077,25,0,26.52099,0.09651303
1480,2021/03/28 13:59:53,10845.0419,7245.0002,1,2,0,0,0,0.2990374,4.200015,1.255961565561,2.860651,0.0000273694,10.93172,0.00008380872,,-0.00000387248383049155,,,,,,,,,,,,27.0458,0.06192744,25,0,26.30491,-0.002887845
1481,2021/03/28 13:59:58,10850.0417,7250,1,2,0,0,0,0.2944891,4.200004,1.2368553979564,2.861061,0.0000273694,10.93344,0.00008380872,,,,,,,,,,,,,,26.8407,-0.09903252,25,0,26.64642,0.1430416
1482,2021/03/28 14:00:03,10855.0426,7255.0009,1,2,0,0,0,0.2928721,4.199956,1.2300499336276,2.861468,0.0000273694,10.93515,0.00008380872,,0.00000450442803412443,,,,,,,,,,,,27.16665,0.08450747,25,0,26.30087,-0.008844137
1483,2021/03/28 14:00:08,10860.0425,7260.0008,1,2,0,0,0,0.2877843,4.200057,1.2087104637051,2.861869,0.0000273694,10.93684,0.00008380872,,,,,,,,,,,,,,26.85896,-0.05682766,25,0,26.53371,0.0501442
1484,2021/03/28 14:00:13,10865.0426,7265.0009,1,2,0,0,0,0.2869039,4.199987,1.2049926502493,2.862267,0.0000273694,10.93851,0.00008380872,,,,,,,,,,,,,,26.89452,-0.08761764,25,0,26.61391,0.1045591
1485,2021/03/28 14:00:18,10870.0432,7270.0015,1,2,0,0,0,0.2810867,4.199984,1.1805596426128,2.862659,0.0000273694,10.94015,0.00008380872,,-0.0000119318901852239,,,,,,,,,,,,27.15668,0.03100634,25,0,26.22966,-0.08021712
1486,2021/03/28 14:00:23,10875.0425,7275.0008,1,2,0,0,0,0.2787384,4.199955,1.170688736772,2.863046,0.0000273694,10.94178,0.00008380872,,,,,,,,,,,,,,26.73417,0.008231401,25,0,26.64776,0.09277284
1487,2021/03/28 14:00:28,10880.042,7280.0003,1,2,0,0,0,0.2767502,4.200168,1.1623973340336,2.86343,0.0000273694,10.94339,0.00008380872,,0.00000126441102565877,,,,,,,,,,,,27.09842,0.1490068,25,0,26.49945,0.02458513
1488,2021/03/28 14:00:33,10885.0424,7285.0007,1,2,0,0,0,0.273663,4.200034,1.149393904542,2.863811,0.0000273694,10.94499,0.00008380872,,,,,,,,,,,,,,26.87435,0.04319847,25,0,26.19907,-0.07914543
1489,2021/03/28 14:00:38,10890.0418,7290.0001,1,2,0,0,0,0.2693721,4.199903,1.1313366909063,2.864186,0.0000273694,10.94657,0.00008380872,,,,,,,,,,,,,,26.81375,-0.05529761,25,0,26.50154,0.06251454
1490,2021/03/28 14:00:43,10895.0423,7295.0006,1,2,0,0,0,0.2669636,4.200016,1.1212513914176,2.864557,0.0000273694,10.94813,0.00008380872,,0.000030899049306754,,,,,,,,,,,,26.94027,0.00161469,25,0,26.67796,0.1573497
1491,2021/03/28 14:00:48,10900.0432,7300.0015,1,2,0,0,0,0.2617604,4.200068,1.0994114797072,2.864923,0.0000273694,10.94967,0.00008380872,,,,,,,,,,,,,,27.13745,0.02852678,25,0,26.59065,0.1086593
1492,2021/03/28 14:00:53,10905.0424,7305.0007,1,2,0,0,0,0.2603429,4.199953,1.0934279438837,2.865286,0.0000273694,10.95119,0.00008380872,,0.00000979926880972926,,,,,,,,,,,,27.09802,0.01550376,25,0,26.35898,-0.1157558
1493,2021/03/28 14:00:58,10910.0419,7310.0002,1,2,0,0,0,0.2594074,4.199939,1.0894952561486,2.865647,0.0000273694,10.9527,0.00008380872,,,,,,,,,,,,,,26.86761,-0.05778015,25,0,26.17807,-0.1468378
1494,2021/03/28 14:01:03,10915.0427,7315.001,1,2,0,0,0,0.2558046,4.200025,1.074385715115,2.866001,0.0000273694,10.95419,0.00008380872,,-0.0000215722302527865,,0,0,,,,,,,,,26.72727,-0.06739855,25,0,26.29396,-0.1141632
1495,2021/03/28 14:01:08,10920.0425,7320.0008,1,2,0,0,0,0.2519567,4.200006,1.0582196517402,2.866353,0.0000273694,10.95567,0.00008380872,,,,,,,,,,,,,,26.73032,-0.03271878,25,0,26.42518,0.08068323
1496,2021/03/28 14:01:13,10925.0426,7325.0009,1,2,0,0,0,0.2495572,4.199921,1.0481205249812,2.8667,0.0000273694,10.95713,0.00008380872,,,,,,,,,,,,,,26.74243,-0.1067382,25,0,26.50848,0.07113993
1497,2021/03/28 14:01:18,10930.0417,7330,1,2,0,0,0,0.2485984,4.200055,1.044126952912,2.867045,0.0000273694,10.95858,0.00008380872,,0.0000120124095701613,,,,,,,,,,,,26.81705,-0.08614123,25,0,26.54043,-0.006145239
1498,2021/03/28 14:01:23,10935.0425,7335.0008,1,2,0,0,0,0.2448357,4.200086,1.0283309958702,2.867385,0.0000273694,10.96,0.00008380872,,,,,,,,,,,,,,26.71899,0.01058221,25,0,26.49215,0.08624434
1499,2021/03/28 14:01:28,10940.0428,7340.0011,1,2,0,0,0,0.2421038,4.200051,1.0168483072938,2.867722,0.0000273694,10.96142,0.00008380872,,0.0000124858497656533,,,,,,,,,,,,26.74781,-0.1034385,25,0,26.47116,0.06109595
1500,2021/03/28 14:01:33,10945.0428,7345.0011,1,2,0,0,0,0.2384386,4.19986,1.001408738596,2.868055,0.0000273694,10.96282,0.00008380872,,,,,,,,,,,,,,26.73417,-0.05881488,25,0,26.23678,-0.1233804
1501,2021/03/28 14:01:38,10950.042,7350.0003,1,2,0,0,0,0.2358534,4.19999,0.990581921466,2.868385,0.0000273694,10.9642,0.00008380872,,,,,,,,,,,,,,26.87146,-0.1285821,25,0,26.16056,-0.01748562
1502,2021/03/28 14:01:43,10955.0418,7355.0001,1,2,0,0,0,0.2351694,4.200119,0.9877394651586,2.868711,0.0000273694,10.96557,0.00008380872,,-0.000015093780348252,,,,,,,,,,,,26.99562,0.002279878,25,0,26.26353,-0.1267427
1503,2021/03/28 14:01:48,10960.0426,7360.0009,1,2,0,0,0,0.2325133,4.200048,0.9765670206384,2.869034,0.0000273694,10.96693,0.00008380872,,,,,,,,,,,,,,27.08497,0.1073337,25,0,26.30318,0.0006562471
1504,2021/03/28 14:01:53,10965.0425,7365.0008,1,2,0,0,0,0.2294085,4.19987,0.963485876895,2.869353,0.0000273694,10.96827,0.00008380872,,-0.0000050576450121298,,,,,,,,,,,,27.16625,-0.006543398,25,0,26.4629,-0.09775698
1505,2021/03/28 14:01:58,10970.042,7370.0003,1,2,0,0,0,0.2271176,4.199946,0.9538816556496,2.869669,0.0000273694,10.9696,0.00008380872,,,,,,,,,,,,,,27.15895,0.1333398,25,0,26.51254,0.006673932
1506,2021/03/28 14:02:03,10975.0428,7375.0011,1,2,0,0,0,0.2249864,4.200055,0.944955254252,2.869982,0.0000273694,10.97091,0.00008380872,,0.000000158039597408788,,,,,,,,,,,,27.17816,0.08376956,25,0,26.56736,0.1105833
1507,2021/03/28 14:02:08,10980.0428,7380.0011,1,2,0,0,0,0.2237136,4.199981,0.9395928694416,2.870291,0.0000273694,10.97221,0.00008380872,,,,,,,,,,,,,,27.19468,0.03358424,25,0,26.52696,-0.07763922
1508,2021/03/28 14:02:13,10985.0418,7385.0001,1,2,0,0,0,0.2203705,4.200025,0.9255616092625,2.870598,0.0000273694,10.9735,0.00008380872,,,,,,,,,,,,,,27.25187,0.1403302,25,0,26.59136,0.01369178
1509,2021/03/28 14:02:18,10990.042,7390.0003,1,2,0,0,0,0.2174582,4.200077,0.9133411842814,2.870902,0.0000273694,10.97478,0.00008380872,,0.0000100368497442105,,,,,,,,,,,,27.13052,0.03488421,25,0,26.65488,0.1083356
1510,2021/03/28 14:02:23,10995.0417,7395,1,2,0,0,0,0.2154077,4.200008,0.9047140632616,2.871202,0.0000273694,10.97604,0.00008380872,,,,,,,,,,,,,,27.10242,0.1069897,25,0,26.68368,0.006983876
1511,2021/03/28 14:02:28,11000.0419,7400.0002,1,2,0,0,0,0.2136449,4.199883,0.8972835835467,2.871498,0.0000273694,10.97728,0.00008380872,,0.0000161991993081756,,,,,,,,,,,,26.90511,0.0537163,25,0,26.67835,0.1471949
1512,2021/03/28 14:02:33,11005.0419,7405.0002,1,2,0,0,0,0.2109844,4.199965,0.886127095546,2.871792,0.0000273694,10.97851,0.00008380872,,,,,,,,,,,,,,26.77319,-0.1122618,25,0,26.52502,-0.01671672
1513,2021/03/28 14:02:38,11010.0419,7410.0002,1,2,0,0,0,0.2099826,4.20019,0.881966816694,2.872083,0.0000273694,10.97973,0.00008380872,,,,,,,,,,,,,,26.80282,-0.07903397,25,0,26.31974,0.05878568
1514,2021/03/28 14:02:43,11015.042,7415.0003,1,2,0,0,0,0.2077951,4.200081,0.8727562514031,2.872371,0.0000273694,10.98095,0.00008380872,,0.00000632195178695838,,,,,,,,,,,,27.01618,-0.01987278,25,0,26.28413,-0.1199996
1515,2021/03/28 14:02:48,11020.0419,7420.0002,1,2,0,0,0,0.2047614,4.199842,0.8599655276988,2.872656,0.0000273694,10.98214,0.00008380872,,,,,,,,,,,,,,27.21022,0.12173,25,0,26.53541,0.0951916
1516,2021/03/28 14:02:53,11025.0419,7425.0002,1,2,0,0,0,0.2022911,4.199789,0.8495799365779,2.872938,0.0000273694,10.98333,0.00008380872,,0.0000115376597022987,,,,,,,,,,,,27.11454,0.09557307,25,0,26.70293,-0.03337622
1517,2021/03/28 14:02:58,11030.0419,7430.0002,1,2,0,0,0,0.2013386,4.200102,0.8456426565372,2.873218,0.0000273694,10.9845,0.00008380872,,,,,,,,,,,,,,26.81397,-0.04414499,25,0,26.60852,0.1004189
1518,2021/03/28 14:03:03,11035.0427,7435.001,1,2,0,0,0,0.1969686,4.199987,0.8272655594082,2.873493,0.0000273694,10.98566,0.00008380872,,0.0000239461805904284,,0,0,,,,,,,,,26.86049,0.01231551,25,0,26.24929,-0.1189303
1519,2021/03/28 14:03:08,11040.0419,7440.0002,1,2,0,0,0,0.1963372,4.199949,0.8246062268028,2.873768,0.0000273694,10.98681,0.00008380872,,,,,,,,,,,,,,27.18871,-0.02198875,25,0,26.49963,-0.139913
1520,2021/03/28 14:03:13,11045.0421,7445.0004,1,2,0,0,0,0.1947516,4.199962,0.8179493194392,2.874038,0.0000273694,10.98795,0.00008380872,,,,,,,,,,,,,,26.86416,0.04152656,25,0,26.66585,0.1149631
1521,2021/03/28 14:03:18,11050.0427,7450.001,1,2,0,0,0,0.1929903,4.19995,0.810549610485,2.874307,0.0000273694,10.98907,0.00008380872,,0.0000221255504584406,,,,,,,,,,,,26.6467,-0.1132405,25,0,26.27029,-0.137791
1522,2021/03/28 14:03:23,11055.0418,7455.0001,1,2,0,0,0,0.1902715,4.199992,0.799138777828,2.874571,0.0000273694,10.99018,0.00008380872,,,,,,,,,,,,,,27.00467,-0.1159471,25,0,26.22987,-0.07598877
1523,2021/03/28 14:03:28,11060.0426,7460.0009,1,2,0,0,0,0.1893717,4.199997,0.7953605718849,2.874834,0.0000273694,10.99129,0.00008380872,,0.00000703375417288044,,,,,,,,,,,,27.05536,0.1130491,25,0,26.59389,0.04195333
1524,2021/03/28 14:03:33,11065.0427,7465.001,1,2,0,0,0,0.1864137,4.200083,0.7829530123371,2.875093,0.0000273694,10.99238,0.00008380872,,,,,,,,,,,,,,26.63456,-0.1197374,25,0,26.33648,-0.08201122
1525,2021/03/28 14:03:38,11070.0419,7470.0002,1,2,0,0,0,0.1840947,4.20004,0.773205103788,2.87535,0.0000273694,10.99346,0.00008380872,,,,,,,,,,,,,,27.07805,-0.08989394,25,0,26.36033,-0.1166499
1526,2021/03/28 14:03:43,11075.0421,7475.0004,1,2,0,0,0,0.1830765,4.199955,0.7689130615575,2.875604,0.0000273694,10.99452,0.00008380872,,0.00000821853700472275,,,,,,,,,,,,26.8455,0.03791749,25,0,26.60449,0.1336217
1527,2021/03/28 14:03:48,11080.0428,7480.0011,1,2,0,0,0,0.1804132,4.199985,0.757732733802,2.875856,0.0000273694,10.99558,0.00008380872,,,,,,,,,,,,,,26.83531,0.003849864,25,0,26.24544,-0.1007152
1528,2021/03/28 14:03:53,11085.043,7485.0013,1,2,0,0,0,0.1789047,4.200096,0.7514169148512,2.876106,0.0000273694,10.99663,0.00008380872,,0.00000750694516682415,,,,,,,,,,,,27.13664,0.01285553,25,0,26.52579,-0.1006073
1529,2021/03/28 14:03:58,11090.0421,7490.0004,1,2,0,0,0,0.1774129,4.199997,0.7451336477613,2.876353,0.0000273694,10.99767,0.00008380872,,,,,,,,,,,,,,26.73303,-0.01910388,25,0,26.52756,0.09880662
1530,2021/03/28 14:04:03,11095.0418,7495.0001,1,2,0,0,0,0.1761707,4.199876,0.7398950948332,2.876597,0.0000273694,10.9987,0.00008380872,,,,,,,,,,,,,,26.78397,0.005648732,25,0,26.20117,-0.1211649
1531,2021/03/28 14:04:08,11100.0427,7500.001,1,2,0,0,0,0.1747213,4.200006,0.7338305083278,2.87684,0.0000273694,10.99972,0.00008380872,,0.000027105370463687,,,,,,,,,,,,27.08171,-0.02006531,25,0,26.42808,-0.131321
1532,2021/03/28 14:04:13,11105.0428,7505.0011,1,2,0,0,0,0.1734244,4.200081,0.7283965273764,2.877081,0.0000273694,11.00073,0.00008380872,,,,,,,,,,,,,,26.88777,0.07468283,25,0,26.64678,0.128125
1533,2021/03/28 14:04:18,11110.042,7510.0003,1,2,0,0,0,0.1713991,4.199989,0.7198743346099,2.877319,0.0000273694,11.00173,0.00008380872,,0.00000845638078317279,,,,,,,,,,,,26.65011,-0.0930202,25,0,26.33068,-0.1019764
1534,2021/03/28 14:04:23,11115.0428,7515.0011,1,2,0,0,0,0.1705006,4.199945,0.716093142467,2.877555,0.0000273694,11.00272,0.00008380872,,,,,,,,,,,,,,27.02212,-0.111804,25,0,26.2972,-0.1029783
1535,2021/03/28 14:04:28,11120.0422,7520.0005,1,2,0,0,0,0.1668364,4.200004,0.7007135473456,2.877787,0.0000273694,11.00369,0.00008380872,,-0.000024655819288455,,,,,,,,,,,,27.10051,0.1481903,25,0,26.66754,0.07934034
1536,2021/03/28 14:04:33,11125.0419,7525.0002,1,2,0,0,0,0.1658201,4.200017,0.6964472389417,2.878018,0.0000273694,11.00466,0.00008380872,,,,,,,,,,,,,,26.7305,-0.1210326,25,0,26.56061,-0.01659036
1537,2021/03/28 14:04:38,11130.0429,7530.0012,1,2,0,0,0,0.1633788,4.19991,0.686176255908,2.878246,0.0000273694,11.00562,0.00008380872,,,,,,,,,,,,,,26.76476,-0.1012188,25,0,26.18192,-0.007875562
1538,2021/03/28 14:04:43,11135.042,7535.0003,1,2,0,0,0,0.1629079,4.199968,0.6842079669472,2.878471,0.0000273694,11.00657,0.00008380872,,0.00000995707432593917,,,,,,,,,,,,27.09611,0.1019239,25,0,26.50657,-0.03589332
1539,2021/03/28 14:04:48,11140.0419,7540.0002,1,2,0,0,0,0.1613045,4.200119,0.6774980952355,2.878695,0.0000273694,11.00751,0.00008380872,,,,,,,,,,,,,,26.89122,-0.05165875,25,0,26.70716,0.08396745
1540,2021/03/28 14:04:53,11145.0421,7545.0004,1,2,0,0,0,0.1585999,4.200067,0.6661302061933,2.878916,0.0000273694,11.00843,0.00008380872,,0.0000334276010107715,,,,,,,,,,,,26.68147,-0.008474588,25,0,26.36918,0.1272017
1541,2021/03/28 14:04:58,11150.0428,7550.0011,1,2,0,0,0,0.1568743,4.199928,0.6588607650504,2.879134,0.0000273694,11.00935,0.00008380872,,,,,,,,,,,,,,26.87472,-0.05898118,25,0,26.24929,-0.1146644
1542,2021/03/28 14:05:03,11155.0419,7555.0002,1,2,0,0,0,0.1569603,4.199988,0.6592313764764,2.879351,0.0000273694,11.01026,0.00008380872,,,,0,0,,,,,,,,,27.1063,0.1244622,25,0,26.4527,0.05562723
1543,2021/03/28 14:05:08,11160.0429,7560.0012,1,2,0,0,0,0.1554345,4.200161,0.6528499249545,2.879568,0.0000273694,11.01117,0.00008380872,,0.00000158051398102543,,,,,,,,,,,,26.90086,0.1287258,25,0,26.68122,0.05099297
1544,2021/03/28 14:05:13,11165.0427,7565.001,1,2,0,0,0,0.1534467,4.200076,0.6444878019492,2.879782,0.0000273694,11.01207,0.00008380872,,,,,,,,,,,,,,26.62436,-0.1101989,25,0,26.37611,0.02097964
1545,2021/03/28 14:05:18,11170.0427,7570.001,1,2,0,0,0,0.1507191,4.199841,0.6329962556631,2.879993,0.0000273694,11.01296,0.00008380872,,-0.00001975495069928,,,,,,,,,,,,26.93162,0.09889662,25,0,26.2849,-0.03452599
1546,2021/03/28 14:05:23,11175.0428,7575.0011,1,2,0,0,0,0.1513619,4.200006,0.6357208881714,2.880203,0.0000273694,11.01384,0.00008380872,,,,,,,,,,,,,,27.01369,0.06693602,25,0,26.63046,-0.07986367
1547,2021/03/28 14:05:28,11180.042,7580.0003,1,2,0,0,0,0.1500615,4.20012,0.63027630738,2.880412,0.0000273694,11.01472,0.00008380872,,0.0000098787040769821,,,,,,,,,,,,26.61342,-0.1104897,25,0,26.35093,0.02736986
1548,2021/03/28 14:05:33,11185.0428,7585.0011,1,2,0,0,0,0.1474196,4.199975,0.61915863451,2.880617,0.0000273694,11.01558,0.00008380872,,,,,,,,,,,,,,27.00027,0.09921074,25,0,26.37501,0.03033519
1549,2021/03/28 14:05:38,11190.0421,7590.0004,1,2,0,0,0,0.1467773,4.199807,0.6164363319811,2.88082,0.0000273694,11.01643,0.00008380872,,,,,,,,,,,,,,26.84836,0.110727,25,0,26.66428,0.05521834
1550,2021/03/28 14:05:43,11195.0419,7595.0002,1,2,0,0,0,0.1452994,4.200026,0.6102612577844,2.881022,0.0000273694,11.01728,0.00008380872,,0.0000246543895627838,,,,,,,,,,,,26.78224,-0.08878529,25,0,26.22081,-0.0777638
1551,2021/03/28 14:05:48,11200.0427,7600.001,1,2,0,0,0,0.1443898,4.199982,0.6064345609836,2.881222,0.0000273694,11.01812,0.00008380872,,,,,,,,,,,,,,27.07577,0.06860077,25,0,26.67124,0.1420885
1552,2021/03/28 14:05:53,11205.0418,7605.0001,1,2,0,0,0,0.1429272,4.199961,0.6002886658392,2.881421,0.0000273694,11.01895,0.00008380872,,0.0000052159562073939,,,,,,,,,,,,26.66955,0.01170695,25,0,26.38573,0.1184905
1553,2021/03/28 14:05:58,11210.0428,7610.0011,1,2,0,0,0,0.1402213,4.199997,0.5889290393361,2.881616,0.0000273694,11.01978,0.00008380872,,,,,,,,,,,,,,27.06401,0.04905999,25,0,26.41747,-0.07322788
1554,2021/03/28 14:06:03,11215.042,7615.0003,1,2,0,0,0,0.1391957,4.200154,0.5846433761378,2.88181,0.0000273694,11.02059,0.00008380872,,,,,,,,,,,,,,26.89815,-0.04066467,25,0,26.73543,0.09496987
1555,2021/03/28 14:06:08,11220.0422,7620.0005,1,2,0,0,0,0.1394152,4.199973,0.5855400757896,2.882003,0.0000273694,11.0214,0.00008380872,,-0.00000853413985169027,,,,,,,,,,,,26.69819,-0.0496614,25,0,26.33607,0.07263303
1556,2021/03/28 14:06:13,11225.043,7625.0013,1,2,0,0,0,0.1371903,4.199915,0.5761875988245,2.882194,0.0000273694,11.0222,0.00008380872,,,,,,,,,,,,,,27.01904,0.03976107,25,0,26.35821,-0.09144187
1557,2021/03/28 14:06:18,11230.0421,7630.0004,1,2,0,0,0,0.1360529,4.199973,0.5714185065717,2.882383,0.0000273694,11.02299,0.00008380872,,0.00000529511680724681,,,,,,,,,,,,26.96216,-0.004742742,25,0,26.66428,0.1064759
1558,2021/03/28 14:06:23,11235.0427,7635.001,1,2,0,0,0,0.1353454,4.200175,0.568474365445,2.882571,0.0000273694,11.02378,0.00008380872,,,,,,,,,,,,,,26.60609,0.01964569,25,0,26.3792,0.1064265
1559,2021/03/28 14:06:28,11240.0429,7640.0012,1,2,0,0,0,0.1334086,4.199924,0.5603059809464,2.882757,0.0000273694,11.02457,0.00008380872,,,,,,,,,,,,,,26.90394,-0.0251013,25,0,26.23582,-0.1252377
1560,2021/03/28 14:06:33,11245.0428,7645.0011,1,2,0,0,0,0.131478,4.199836,0.552186037608,2.882939,0.0000273694,11.02533,0.00008380872,,0.0000166730405908311,,,,,,,,,,,,26.95372,0.0002402067,25,0,26.65583,0.1136911
1561,2021/03/28 14:06:38,11250.0427,7650.001,1,2,0,0,0,0.1314223,4.199965,0.5519690602195,2.883122,0.0000273694,11.0261,0.00008380872,,,,,,,,,,,,,,26.60206,-0.005340576,25,0,26.3538,0.1325667
1562,2021/03/28 14:06:43,11255.042,7655.0003,1,2,0,0,0,0.1293577,4.2,0.54330234,2.883303,0.0000273694,11.02686,0.00008380872,,0.00000924646701605525,,,,,,,,,,,,27.04173,0.02324939,25,0,26.4094,-0.1012784
1563,2021/03/28 14:06:48,11260.0421,7660.0004,1,2,0,0,0,0.1279565,4.200008,0.537418323652,2.883481,0.0000273694,11.02761,0.00008380872,,,,,,,,,,,,,,26.90431,-0.03670156,25,0,26.74159,0.121184
1564,2021/03/28 14:06:53,11265.042,7665.0003,1,2,0,0,0,0.1269605,4.199962,0.533229275501,2.883657,0.0000273694,11.02834,0.00008380872,,0.0000138284704007674,,,,,,,,,,,,26.70704,-0.0424099,25,0,26.28083,0.08878708
1565,2021/03/28 14:06:58,11270.0428,7670.0011,1,2,0,0,0,0.1262821,4.200042,0.5303901238482,2.883832,0.0000273694,11.02908,0.00008380872,,,,,,,,,,,,,,27.10531,0.08984387,25,0,26.5229,-0.04575133
1566,2021/03/28 14:07:03,11275.0427,7675.001,1,2,0,0,0,0.1252382,4.200026,0.5260036961932,2.884006,0.0000273694,11.02981,0.00008380872,,,,0,0,,,,,,,,,26.78936,-0.08631051,25,0,26.64084,0.04929662
1567,2021/03/28 14:07:08,11280.0419,7680.0002,1,2,0,0,0,0.1237472,4.199913,0.5197274739936,2.884178,0.0000273694,11.03053,0.00008380872,,-0.000000158060601052057,,,,,,,,,,,,26.90738,-0.1089108,25,0,26.26776,-0.02001584
1568,2021/03/28 14:07:13,11285.0421,7685.0004,1,2,0,0,0,0.122609,4.199933,0.514949585197,2.88435,0.0000273694,11.03126,0.00008380872,,,,,,,,,,,,,,26.97909,0.09005904,25,0,26.68122,0.06341934
1569,2021/03/28 14:07:18,11290.042,7690.0003,1,2,0,0,0,0.1213926,4.200177,0.5098704064902,2.884519,0.0000273694,11.03197,0.00008380872,,0.00000719080298949848,,,,,,,,,,,,26.76512,-0.03623128,25,0,26.28913,-0.1407981
1570,2021/03/28 14:07:23,11295.0421,7695.0004,1,2,0,0,0,0.1201331,4.200083,0.5045689910473,2.884686,0.0000273694,11.03267,0.00008380872,,,,,,,,,,,,,,27.09531,0.06675482,25,0,26.69791,-0.06667435
1571,2021/03/28 14:07:28,11300.0418,7700.0001,1,2,0,0,0,0.1187895,4.199894,0.498903308313,2.884853,0.0000273694,11.03337,0.00008380872,,,,,,,,,,,,,,26.61725,-0.1185966,25,0,26.369,-0.0007784367
1572,2021/03/28 14:07:33,11305.042,7705.0003,1,2,0,0,0,0.1178359,4.199984,0.4949088946256,2.885018,0.0000273694,11.03406,0.00008380872,,0.0000193625801330199,,,,,,,,,,,,27.08094,0.1146203,25,0,26.49849,0.05911767
1573,2021/03/28 14:07:38,11310.042,7710.0003,1,2,0,0,0,0.1190724,4.200162,0.5001233697288,2.885182,0.0000273694,11.03475,0.00008380872,,,,,,,,,,,,,,26.67226,0.07327735,25,0,26.53082,0.113396
1574,2021/03/28 14:07:43,11315.0428,7715.0011,1,2,0,0,0,0.1176057,4.200109,0.4939567590213,2.885346,0.0000273694,11.03544,0.00008380872,,0.0000167535908985883,,,,,,,,,,,,26.9516,-0.04684329,25,0,26.29067,-0.13587
1575,2021/03/28 14:07:48,11320.042,7720.0003,1,2,0,0,0,0.1162091,4.199832,0.4880586968712,2.885506,0.0000273694,11.03611,0.00008380872,,,,,,,,,,,,,,26.8403,-0.07418156,25,0,26.69179,0.07032275
1576,2021/03/28 14:07:53,11325.0428,7725.0011,1,2,0,0,0,0.1146572,4.200001,0.4815603546572,2.885666,0.0000273694,11.03678,0.00008380872,,-0.00000979902506514918,,,,,,,,,,,,26.84932,-0.09955049,25,0,26.2381,0.002695322
1577,2021/03/28 14:07:58,11330.043,7730.0013,1,2,0,0,0,0.1149228,4.200059,0.4826825404452,2.885825,0.0000273694,11.03745,0.00008380872,,,,,,,,,,,,,,27.00177,0.1157182,25,0,26.67546,0.07797122
1578,2021/03/28 14:08:03,11335.0419,7735.0002,1,2,0,0,0,0.112084,4.199898,0.470741367432,2.885981,0.0000273694,11.03811,0.00008380872,,,,,,,,,,,,,,26.63994,-0.06339908,25,0,26.32051,-0.1012492
1579,2021/03/28 14:08:08,11340.0419,7740.0002,1,2,0,0,0,0.1106177,4.200037,0.4645984328549,2.886136,0.0000273694,11.03876,0.00008380872,,0.00000173842101958144,,,,,,,,,,,,27.07417,-0.06639957,25,0,26.44901,-0.1287323
1580,2021/03/28 14:08:13,11345.0427,7745.001,1,2,0,0,0,0.1103462,4.200102,0.4634652953124,2.886291,0.0000273694,11.03941,0.00008380872,,,,,,,,,,,,,,26.81895,0.05088687,25,0,26.67755,0.1354498
1581,2021/03/28 14:08:18,11350.0428,7750.0011,1,2,0,0,0,0.1097035,4.200052,0.460760404582,2.886443,0.0000273694,11.04005,0.00008380872,,0.0000356408891093452,,,,,,,,,,,,26.61666,-0.06947339,25,0,26.31857,-0.1139933
1582,2021/03/28 14:08:23,11355.042,7755.0003,1,2,0,0,0,0.1098475,4.200047,0.4613646628325,2.886595,0.0000273694,11.04069,0.00008380872,,,,,,,,,,,,,,26.93642,-0.0927794,25,0,26.32532,-0.1017219
1583,2021/03/28 14:08:28,11360.0428,7760.0011,1,2,0,0,0,0.107898,4.199971,0.453168470958,2.886744,0.0000273694,11.04131,0.00008380872,,,,,,,,,,,,,,26.8653,0.08256137,25,0,26.61718,0.09595573
1584,2021/03/28 14:08:33,11365.0419,7765.0002,1,2,0,0,0,0.1069359,4.200048,0.4491359129232,2.886893,0.0000273694,11.04194,0.00008380872,,0.0000154896806634497,,,,,,,,,,,,26.61435,-0.06599009,25,0,26.27353,-0.103848
1585,2021/03/28 14:08:38,11370.0418,7770.0001,1,2,0,0,0,0.1066548,4.199995,0.447949626726,2.887041,0.0000273694,11.04256,0.00008380872,,,,,,,,,,,,,,26.89393,-0.1167339,25,0,26.21868,-0.0945574
