Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2932,2021/04/10 16:08:15,21236.8538,50.0005,1,7,0,0,0,1.414787,3.161777,4.473240996499,0.03690038,2.830262,0.1332722,10.35354,,0.00197655498050153,,0.174518406391144,5.75397300720215,,,,,,,,,15.1373,0.09342551,13,0,14.66394,-0.02747953
2933,2021/04/10 16:08:20,21241.8537,55.0004,1,7,0,0,0,1.414764,3.172107,4.487782787748,0.03886269,2.830262,0.1394869,10.35354,,0.00205288711003959,,0.19480949640274,5.60523509979248,,,,,,,,,14.96368,0.08757204,13,0,14.64348,0.119597
2934,2021/04/10 16:08:25,21246.8546,60.0013,1,7,0,0,0,1.414581,3.182015,4.501217960715,0.04082558,2.830262,0.1457232,10.35354,,0.0022045720834285,,0.20679660141468,5.07990312576294,,,,,,,,,14.83718,-0.06672978,13,0,14.64832,0.05643517
2935,2021/04/10 16:08:30,21251.8546,65.0013,1,7,0,0,0,1.414726,3.191332,4.514860355032,0.04278755,2.830262,0.1519753,10.35354,,0.00234988704323769,,0.206591904163361,4.95303010940552,,,,,,,,,14.74547,0.06268561,13,0,14.62228,0.09928912
2936,2021/04/10 16:08:35,21256.8546,70.0013,1,7,0,0,0,1.414658,3.200158,4.527129115964,0.04474936,2.830262,0.1582449,10.35354,,0.00178479799069464,,0.21100740134716,4.71635818481445,,,,,,,,,14.77351,-0.05592853,13,0,14.62112,0.09922177
2937,2021/04/10 16:08:40,21261.8538,75.0005,1,7,0,0,0,1.414536,3.20879,4.53894897144,0.04671166,2.830262,0.1645333,10.35354,,0.00153111096005887,,0.231308802962303,4.38130807876587,,,,,,,,,14.64132,-0.08606941,13,0,14.29897,-0.1089495
2938,2021/04/10 16:08:45,21266.8537,80.0004,1,7,0,0,0,1.414421,3.2172,4.5504752412,0.04867342,2.830262,0.1708364,10.35354,,0.00189708499237895,,0.238038495182991,4.29431009292603,,,,,,,,,14.75452,-0.09598762,13,0,14.215,0.02259851
2939,2021/04/10 16:08:50,21271.8538,85.0005,1,7,0,0,0,1.414558,3.224938,4.561861847404,0.05063573,2.830262,0.1771572,10.35354,,0.00139202398713678,,0.252716898918152,,,,,,,,,,14.96707,0.007067323,13,0,14.27438,-0.116173
2940,2021/04/10 16:08:55,21276.8538,90.0005,1,7,0,0,0,1.41452,3.232898,4.57299887896,0.0525979,2.830262,0.1834927,10.35354,,0.00166350498329848,,0.255421310663223,4.03335905075073,,,,,,,,,15.12754,0.1206085,13,0,14.53735,0.09107709
2941,2021/04/10 16:09:00,21281.8539,95.0006,1,7,0,0,0,1.41433,3.240181,4.58268519373,0.05455996,2.830262,0.1898427,10.35354,,0.00143171194940805,,0.262937605381012,3.88336610794067,,,,,,,,,14.90944,0.1238197,13,0,14.66951,0.0486356
2942,2021/04/10 16:09:05,21286.8539,100.0006,1,7,0,0,0,1.414619,3.247122,4.593440476518,0.05652172,2.830262,0.196206,10.35354,,0.00153367395978421,,0.273544907569885,3.63064694404602,,,,,,,,,14.70097,-0.09318739,13,0,14.45362,0.05281568
2943,2021/04/10 16:09:10,21291.8537,105.0004,1,7,0,0,0,1.414581,3.254194,4.603321002714,0.05848374,2.830262,0.2025839,10.35354,,0.00131872796919197,,0.283952385187149,,,,,,,,,,14.69972,-0.04836619,13,0,14.26974,-0.1374021
2944,2021/04/10 16:09:15,21296.8547,110.0014,1,7,0,0,0,1.414536,3.260969,4.612758045384,0.06044607,2.830262,0.2089761,10.35354,,0.00132467702496797,,0.29444020986557,3.56904792785645,,,,,,,,,14.78709,-0.1058769,13,0,14.19645,-0.0420624
2945,2021/04/10 16:09:20,21301.8546,115.0013,1,7,0,0,0,1.414612,3.2674,4.6221032488,0.06240707,2.830262,0.215377,10.35354,,0.00158007501158863,,0.290572702884674,3.38670110702515,,,,,,,,,15.03004,0.03578782,13,0,14.28631,-0.1353371
2946,2021/04/10 16:09:25,21306.8547,120.0014,1,7,0,0,0,1.414383,3.273542,4.630042154586,0.0643692,2.830262,0.2217942,10.35354,,0.00106184801552445,,0.313482314348221,,,,,,,,,,15.11149,0.07355183,13,0,14.57239,0.1124537
2947,2021/04/10 16:09:30,21311.8539,125.0006,1,7,0,0,0,1.414093,3.279837,4.637994542841,0.06633095,2.830262,0.2282224,10.35354,,0.000937267672270536,,0.331717014312744,3.23596501350403,,,,,,,,,15.02204,0.0844422,13,0,14.71648,-0.002209842
2948,2021/04/10 16:09:35,21316.8538,130.0005,1,7,0,0,0,1.414368,3.285952,4.647545358336,0.06829216,2.830262,0.2346607,10.35354,,0.000964767183177173,,0.322918593883514,3.09050798416138,,,,,,,,,14.87613,0.02744585,13,0,14.71648,0.164412
2949,2021/04/10 16:09:40,21321.8538,135.0005,1,7,0,0,0,1.414711,3.2918,4.6569456698,0.07025378,2.830262,0.241112,10.35354,,0.00120312697254121,,0.330078095197678,,,,,,,,,,14.62307,-0.1471615,13,0,14.36108,-0.08565784
2950,2021/04/10 16:09:45,21326.8545,140.0012,1,7,0,0,0,1.414536,3.29719,4.66399395384,0.07221587,2.830262,0.2475761,10.35354,,0.00124610599596053,,0.339432090520859,2.92521095275879,,,,,,,,,14.81605,-0.1171082,13,0,14.29121,0.01055986
2951,2021/04/10 16:09:50,21331.8546,145.0013,1,7,0,0,0,1.414513,3.302835,4.671903044355,0.07417711,2.830262,0.2540485,10.35354,,0.00113871996290982,,0.358230292797089,,,,,,,,,,15.06335,0.04155606,13,0,14.33428,-0.1067382
2952,2021/04/10 16:09:55,21336.8541,150.0008,1,7,0,0,0,1.414368,3.308366,4.679247002688,0.07613834,2.830262,0.2605317,10.35354,,0.00126550404820591,,0.341845512390137,2.84753608703613,,,,,,,,,15.00937,-0.01002908,13,0,14.6819,0.126895
2953,2021/04/10 16:10:00,21341.854,155.0007,1,7,0,0,0,1.414581,3.313626,4.687392380706,0.0781005,2.830262,0.2670283,10.35354,,0.000871012627612799,,0.366096705198288,,,,,,,,,,14.74889,0.05189627,13,0,14.52348,0.1364183
2954,2021/04/10 16:10:05,21346.8539,160.0006,1,7,0,0,0,1.414688,3.318665,4.69487555152,0.0800623,2.830262,0.2735341,10.35354,,0.00090164941502735,,0.379738986492157,2.67951798439026,,,,,,,,,14.87683,-0.08442521,13,0,14.19863,-0.1279071
2955,2021/04/10 16:10:10,21351.8548,165.0015,1,7,0,0,0,1.414436,3.323823,4.701334908828,0.08202363,2.830262,0.2800483,10.35354,,0.00102064700331539,,0.376284807920456,,,,,,,,,,15.17204,0.0954324,13,0,14.5965,0.122954
2956,2021/04/10 16:10:15,21356.8547,170.0014,1,7,0,0,0,1.414421,3.32868,4.70815489428,0.08398478,2.830262,0.2865718,10.35354,,0.000875512312632054,,0.383809506893158,2.58532404899597,,,,,,,,,14.76448,0.08708149,13,0,14.48066,0.1351488
2957,2021/04/10 16:10:20,21361.8539,175.0006,1,7,0,0,0,1.414322,3.333623,4.714816348606,0.0859464,2.830262,0.2931063,10.35354,,0.000925021711736918,,0.405905812978745,,,,,,,,,,14.92842,-0.07050604,13,0,14.25759,-0.08430153
2958,2021/04/10 16:10:25,21366.8534,180.0001,1,7,0,0,0,1.414513,3.338226,4.721964073938,0.08790775,2.830262,0.2996493,10.35354,,0.000938734097871929,,0.395397514104843,2.47243189811707,,,,,,,,,15.22359,0.1205948,13,0,14.45826,0.06826639
2959,2021/04/10 16:10:30,21371.8533,185,1,7,0,0,0,1.414711,3.342964,4.729327943404,0.08986942,2.830262,0.3062026,10.35354,,0.000854797603096813,,0.425419390201569,,,,,,,,,,15.10858,0.1042736,13,0,14.71548,0.003954768
2960,2021/04/10 16:10:35,21376.8541,190.0008,1,7,0,0,0,1.414436,3.347535,4.73487401526,0.09183078,2.830262,0.3127638,10.35354,,0.00127356604207307,,0.429316908121109,2.35947299003601,,,,,,,,,14.85132,-0.04802316,13,0,14.47992,0.09117693
2961,2021/04/10 16:10:40,21381.8534,195.0001,1,7,0,0,0,1.414459,3.35183,4.74102610997,0.09379215,2.830262,0.3193338,10.35354,,0.000891417381353676,,0.433374285697937,,,,,,,,,,14.96343,0.04956365,13,0,14.21228,-0.1010448
2962,2021/04/10 16:10:45,21386.8535,200.0002,1,7,0,0,0,1.414398,3.356209,4.747015297182,0.09575313,2.830262,0.325911,10.35354,,0.000955071998760104,,0.458848088979721,2.25052309036255,,,,,,,,,15.19875,-0.004180074,13,0,14.52102,-0.1023391
2963,2021/04/10 16:10:50,21391.8533,205,1,7,0,0,0,1.414764,3.36049,4.75430027436,0.09771409,2.830262,0.3324966,10.35354,,0.000814447121229023,,0.449704706668854,,,,,,,,,,14.96122,0.05244672,13,0,14.70672,0.1392174
2964,2021/04/10 16:10:55,21396.8542,210.0009,1,7,0,0,0,1.414581,3.36469,4.75962654489,0.09967563,2.830262,0.3390923,10.35354,,0.000650346279144287,,,,,,,,,,,,14.84719,-0.05228162,13,0,14.36622,-0.1116562
2965,2021/04/10 16:11:00,21401.8536,215.0003,1,7,0,0,0,1.414444,3.368637,4.764748392828,0.1016371,2.830262,0.345696,10.35354,,0.000888811191543937,,0.4820277094841,2.12111401557922,,,,,,,,,15.04317,-0.09834319,13,0,14.24101,-0.09842396
2966,2021/04/10 16:11:05,21406.8536,220.0003,1,7,0,0,0,1.414322,3.372537,4.769853274914,0.1035987,2.830262,0.3523076,10.35354,,0.000760949624236673,,0.476345598697662,,,,,,,,,,15.16958,0.1118493,13,0,14.65975,0.04577696
2967,2021/04/10 16:11:10,21411.8544,225.0011,1,7,0,0,0,1.414497,3.376679,4.776302315463,0.1055606,2.830262,0.3589285,10.35354,,0.000665559084154665,,0.491147488355637,2.02177000045776,,,,,,,,,14.84985,-0.1048619,13,0,14.54417,-0.002282262
2968,2021/04/10 16:11:15,21416.8538,230.0005,1,7,0,0,0,1.414841,3.380357,4.782667678237,0.1075222,2.830262,0.3655557,10.35354,,0.000722341414075345,,0.517558693885803,,,,,,,,,,14.8647,-0.07589668,13,0,14.28878,0.06777406
2969,2021/04/10 16:11:20,21421.8536,235.0003,1,7,0,0,0,1.41494,3.383992,4.78814564048,0.109484,2.830262,0.3721908,10.35354,,0.000655431009363383,,,,,,,,,,,,15.24496,0.05469382,13,0,14.43584,-0.09355128
2970,2021/04/10 16:11:25,21426.8538,240.0005,1,7,0,0,0,1.414574,3.387803,4.792298040922,0.1114455,2.830262,0.3788322,10.35354,,0.000763453193940222,,0.519245386123657,1.92207300662994,,,,,,,,,15.07966,-0.01800537,13,0,14.73034,0.1120418
2971,2021/04/10 16:11:30,21431.8545,245.0012,1,7,0,0,0,1.414734,3.391353,4.797862395102,0.1134082,2.830262,0.385485,10.35354,,0.000791068305261433,,0.541634917259216,,,,,,,,,,14.82287,-0.01526326,13,0,14.3857,0.1147839
2972,2021/04/10 16:11:35,21436.8536,250.0003,1,7,0,0,0,1.41465,3.394956,4.8026745054,0.115369,2.830262,0.392138,10.35354,,0.000670158071443439,,,,,,,,,,,,15.14991,-0.00166893,13,0,14.33332,-0.1157743
2973,2021/04/10 16:11:40,21441.8547,255.0014,1,7,0,0,0,1.414696,3.398212,4.807436923552,0.1173316,2.830262,0.3988041,10.35354,,0.000583658285904676,,0.5619295835495,1.81014001369476,,,,,,,,,15.09131,-0.0385204,13,0,14.6471,0.0983572
2974,2021/04/10 16:11:45,21446.8545,260.0012,1,7,0,0,0,1.414787,3.401678,4.812649812586,0.1192937,2.830262,0.405475,10.35354,,0.000597444479353726,,0.584078788757324,,,,,,,,,,14.83017,-0.0453499,13,0,14.32726,0.1006481
2975,2021/04/10 16:11:50,21451.8538,265.0005,1,7,0,0,0,1.414879,3.404993,4.817653090847,0.1212545,2.830262,0.4121484,10.35354,,0.000548688927665353,,0.586863577365875,,,,,,,,,,15.24908,0.05082369,13,0,14.41806,-0.09286463
2976,2021/04/10 16:11:55,21456.8544,270.0011,1,7,0,0,0,1.414711,3.407955,4.821271426005,0.1232163,2.830262,0.4188311,10.35354,,0.000758545473217964,,,1.7073290348053,,,,,,,,,15.04904,-0.07489294,13,0,14.6924,0.05963296
2977,2021/04/10 16:12:00,21461.8538,275.0005,1,7,0,0,0,1.414543,3.411131,4.825191478133,0.1251778,2.830262,0.4255191,10.35354,,0.000722581811714917,,0.62173867225647,,,,,,,,,,14.91674,-0.09618372,13.1,0,14.26782,0.05657524
2978,2021/04/10 16:12:05,21466.8546,280.0013,1,7,0,0,0,1.414474,3.414281,4.829411703194,0.1271401,2.830262,0.4322161,10.35354,,0.000541830027941614,,,,,,,,,,,,15.29986,0.07504255,13.1,0,14.49815,-0.05263865
2979,2021/04/10 16:12:10,21471.8538,285.0005,1,7,0,0,0,1.41423,3.417328,4.83288777744,0.1291018,2.830262,0.4389166,10.35354,,0.000583322311285883,,0.651726126670837,1.56685495376587,,,,,,,,,14.98627,-0.1071087,13,0,14.65149,0.02737969
2980,2021/04/10 16:12:15,21476.8538,290.0005,1,7,0,0,0,1.414253,3.419998,4.836742431494,0.1310638,2.830262,0.445624,10.35354,,0.000719451578333974,,0.659422278404236,,,,,,,,,,14.942,-0.1097533,13,0,14.13235,-0.002652109
2981,2021/04/10 16:12:20,21481.8537,295.0004,1,7,0,0,0,1.414597,3.42268,4.84171285996,0.1330256,2.830262,0.4523362,10.35354,,0.000541008776053786,,,,,,,,,,,,15.33656,0.09137005,13,0,14.59333,-0.02259374
2982,2021/04/10 16:12:25,21486.854,300.0007,1,7,0,0,0,1.41465,3.425749,4.84623582285,0.1349874,2.830262,0.4590542,10.35354,,0.000605524925049394,,0.704199194908142,,,,,,,,,,15.02688,-0.1183459,13,0,14.69212,0.03208309
2983,2021/04/10 16:12:30,21491.8546,305.0013,1,7,0,0,0,1.414772,3.428406,4.850412813432,0.1369496,2.830262,0.4657786,10.35354,,0.000475506210932508,,,1.44464695453644,,,,,,,,,15.00016,-0.119417,13,0,14.25638,0.01048237
2984,2021/04/10 16:12:35,21496.854,310.0007,1,7,0,0,0,1.414497,3.430842,4.852915716474,0.1389103,2.830262,0.4725032,10.35354,,0.000429230305599049,,0.735501110553741,,,,,,,,,,15.32173,0.09396791,13,0,14.38129,-0.056521
2985,2021/04/10 16:12:40,21501.8542,315.0009,1,7,0,0,0,1.414764,3.433444,4.857512967216,0.1408727,2.830262,0.4792383,10.35354,,0.000541510584298521,,,,,,,,,,,,15.13386,-0.04246294,13,0,14.62399,0.09212494
2986,2021/04/10 16:12:45,21506.8541,320.0008,1,7,0,0,0,1.414246,3.435959,4.859291271914,0.1428338,2.830262,0.4859741,10.35354,,0.000577579427044839,,0.78369402885437,,,,,,,,,,14.89776,0.00417918,13,0,14.40224,0.1274425
2987,2021/04/10 16:12:50,21511.8541,325.0008,1,7,0,0,0,1.41465,3.438257,4.86393026505,0.1447952,2.830262,0.4927156,10.35354,,0.000373348710127175,,,1.29931104183197,,,,,,,,,15.21895,-0.009557903,13,0,14.28561,-0.1099968
2988,2021/04/10 16:12:55,21516.8542,330.0009,1,7,0,0,0,1.414619,3.440394,4.866846719886,0.1467571,2.830262,0.4994634,10.35354,,0.000534623628482223,,0.835526287555695,,,,,,,,,,15.35697,0.09175658,13,0,14.48963,0.1216209
2989,2021/04/10 16:13:00,21521.8533,335,1,7,0,0,0,1.414536,3.442753,4.869898057608,0.1487181,2.830262,0.5062126,10.35354,,0.00038367829984054,,,,,,,,,,,,15.16229,0.117968,13,0,14.63785,0.06567955
2990,2021/04/10 16:13:05,21526.8541,340.0008,1,7,0,0,0,1.414764,3.444941,4.873778508924,0.1506805,2.830262,0.5129706,10.35354,,0.000305129302432761,,,,,,,,,,,,15.01571,-0.07262915,13,0,14.55682,0.09160519
2991,2021/04/10 16:13:10,21531.8543,345.001,1,7,0,0,0,1.414284,3.447089,4.875162819276,0.1526425,2.830262,0.5197316,10.35354,,0.000491768878418952,,0.891809523105621,1.14237594604492,,,,,,,,,14.96781,-0.05789459,13,0,14.28974,-0.1241508
2992,2021/04/10 16:13:15,21536.8535,350.0002,1,7,0,0,0,1.414482,3.448815,4.87828673883,0.1546037,2.830262,0.5264941,10.35354,,0.000484893098473549,,,,,,,,,,,,15.28774,-0.1015687,13,0,14.318,-0.09713739
2993,2021/04/10 16:13:20,21541.8535,355.0002,1,7,0,0,0,1.414536,3.450925,4.8814576458,0.1565652,2.830262,0.533261,10.35354,,0.000349908601492643,,0.936113178730011,,,,,,,,,,15.43011,0.1322371,13,0,14.62862,0.02974033
2994,2021/04/10 16:13:25,21546.8544,360.0011,1,7,0,0,0,1.414368,3.452942,4.883730670656,0.1585273,2.830262,0.5400342,10.35354,,0.000446818390628323,,,,,,,,,,,,15.24154,-0.03835082,13,0,14.73908,0.08936554
2995,2021/04/10 16:13:30,21551.8535,365.0002,1,7,0,0,0,1.414398,3.454541,4.886095881318,0.1604887,2.830262,0.5468084,10.35354,,0.000370981695596129,,,,,,,,,,,,15.06363,0.02315879,13,0,14.57559,0.1213229
2996,2021/04/10 16:13:35,21556.8544,370.0011,1,7,0,0,0,1.414398,3.45651,4.88888083098,0.1624503,2.830262,0.5535868,10.35354,,0.000306605303194374,,1.08407998085022,0.973100602626801,,,,,,,,,15.06092,-0.128046,13,0,14.23687,-0.1191497
2997,2021/04/10 16:13:40,21561.8538,375.0005,1,7,0,0,0,1.414513,3.458263,4.891757970919,0.1644116,2.830262,0.5603676,10.35354,,0.000269835785729811,,,,,,,,,,,,15.44056,0.1131612,13,0,14.47114,0.04032701
2998,2021/04/10 16:13:45,21566.8546,380.0013,1,7,0,0,0,1.414597,3.45998,4.89447732806,0.1663734,2.830262,0.5671536,10.35354,,0.000345539301633835,,,,,,,,,,,,15.2362,0.1034439,13,0,14.66804,0.03515661
2999,2021/04/10 16:13:50,21571.8546,385.0013,1,7,0,0,0,1.414474,3.4614,4.8960603036,0.1683358,2.830262,0.5739449,10.35354,,0.000259135209489614,,1.12799298763275,,,,,,,,,,14.98481,-0.1129541,13,0,14.3506,0.01240611
3000,2021/04/10 16:13:55,21576.8548,390.0015,1,7,0,0,0,1.414444,3.463051,4.898291708644,0.1702974,2.830262,0.5807362,10.35354,,0.000277899613138288,,,,,,,,,,,,15.28528,0.0704211,13,0,14.24247,-0.05729765
3001,2021/04/10 16:14:00,21581.8536,395.0003,1,7,0,0,0,1.414696,3.46467,4.90145479032,0.1722585,2.830262,0.5875292,10.35354,,0.000322072097333148,,,,,,,,,,,,15.49666,0.04520267,13,0,14.60038,-0.07797748
3002,2021/04/10 16:14:05,21586.8537,400.0004,1,7,0,0,0,1.414543,3.466131,4.902991343133,0.1742204,2.830262,0.5943281,10.35354,,0.000280676409602165,,1.25370705127716,0.83396577835083,,,,,,,,,15.39267,0.1102096,13,0,14.70063,0.1172245
3003,2021/04/10 16:14:10,21591.8538,405.0005,1,7,0,0,0,1.414444,3.467505,4.90459164222,0.1761822,2.830262,0.6011293,10.35354,,0.000325589702697471,,,,,,,,,,,,15.09982,-0.1266691,13,0,14.568,-0.03331214
3004,2021/04/10 16:14:15,21596.8538,410.0005,1,7,0,0,0,1.414597,3.468977,4.907204457269,0.1781436,2.830262,0.6079319,10.35354,,0.00029213450034149,,,,,,,,,,,,15.10494,-0.07850856,13,0,14.22982,0.05825788
3005,2021/04/10 16:14:20,21601.854,415.0007,1,7,0,0,0,1.414749,3.470387,4.909726537863,0.1801058,2.830262,0.6147401,10.35354,,0.000318915495881811,,1.38198304176331,,,,,,,,,,15.35185,-0.01716435,13,0,14.22152,-0.1381692
3006,2021/04/10 16:14:25,21606.8547,420.0014,1,7,0,0,0,1.414963,3.471673,4.912288843099,0.1820692,2.830262,0.621555,10.35354,,0.000231679805438034,,,,,,,,,,,,15.54741,0.1037115,13,0,14.46869,0.07655025
3007,2021/04/10 16:14:30,21611.854,425.0007,1,7,0,0,0,1.414726,3.472866,4.913153824716,0.1840314,2.830262,0.6283685,10.35354,,0.000321862811688334,,,,,,,,,,,,15.41799,0.1095656,13,0,14.66758,0.02305537
3008,2021/04/10 16:14:35,21616.8546,430.0013,1,7,0,0,0,1.414902,3.474207,4.915662432714,0.1859944,2.830262,0.6351873,10.35354,,0.000229632205446251,,,,,,,,,,,,15.12048,-0.1381266,13,0,14.30385,-0.006016195
3009,2021/04/10 16:14:40,21621.8539,435.0006,1,7,0,0,0,1.414886,3.475675,4.91768389805,0.1879567,2.830262,0.6420061,10.35354,,0.000256698287557811,,1.46819603443146,,,,,,,,,,15.54304,0.1226318,13,0,14.3036,0.02245426
3010,2021/04/10 16:14:45,21626.8546,440.0013,1,7,0,0,0,1.414658,3.476762,4.918429177396,0.1899197,2.830262,0.64883,10.35354,,0.000189297395991161,,,0.676232576370239,,,,,,,,,15.35089,0.1072821,13,0,14.67338,0.04817098
3011,2021/04/10 16:14:50,21631.8548,445.0015,1,7,0,0,0,1.414711,3.477748,4.920008350828,0.1918828,2.830262,0.6556562,10.35354,,,,,,,,,,,,,,15.24883,-0.09285152,13,0,14.29362,-0.04740298
3012,2021/04/10 16:14:55,21636.8548,450.0015,1,7,0,0,0,1.414673,3.479248,4.921998205904,0.1938453,2.830262,0.6624829,10.35354,,0.00020057319488842,,,,,,,,,,,,15.62052,0.1233676,13,0,14.46894,-0.08262992
3013,2021/04/10 16:15:00,21641.8538,455.0005,1,7,0,0,0,1.414772,3.48029,4.92381684388,0.1958074,2.830262,0.6693104,10.35354,,0.000184839300345629,,1.66390204429626,,,,,,,,,,15.41432,0.1276299,13,0,14.68581,0.07542133
3014,2021/04/10 16:15:05,21646.8548,460.0015,1,7,0,0,0,1.414513,3.481389,4.924469998557,0.1977706,2.830262,0.6761435,10.35354,,0.000190948107047006,,,,,,,,,,,,15.35502,-0.09573042,13,0,14.65757,0.08347362
3015,2021/04/10 16:15:10,21651.8548,465.0015,1,7,0,0,0,1.41452,3.482308,4.92579431216,0.1997324,2.830262,0.6829743,10.35354,,0.000232505495660007,,,,,,,,,,,,15.63168,0.06663591,13,0,14.28827,-0.1141155
3016,2021/04/10 16:15:15,21656.8539,470.0006,1,7,0,0,0,1.414864,3.483373,4.928499056272,0.2016944,2.830262,0.6898075,10.35354,,,,,,,,,,,,,,15.21116,0.01700491,13,0,14.69019,0.1311576
3017,2021/04/10 16:15:20,21661.8541,475.0008,1,7,0,0,0,1.414848,3.48441,4.92991051968,0.203657,2.830262,0.6966449,10.35354,,0.000178183006937616,,,,,,,,,,,,15.62635,0.03528565,13,0,14.25612,0.1279622
3018,2021/04/10 16:15:25,21666.8539,480.0006,1,7,0,0,0,1.414307,3.485096,4.928995668472,0.2056197,2.830262,0.7034843,10.35354,,0.000176666595507413,,1.94783699512482,,,,,,,,,,15.36305,-0.1015592,13,0,14.47819,-0.0275293
3019,2021/04/10 16:15:30,21671.8547,485.0014,1,7,0,0,0,1.414658,3.486066,4.931591155428,0.2075821,2.830262,0.7103248,10.35354,,,,,0.53916347026825,,,,,,,,,15.26316,-0.1086247,13,0,14.62032,0.04175127
3020,2021/04/10 16:15:35,21676.854,490.0007,1,7,0,0,0,1.414673,3.487009,4.932977483057,0.2095428,2.830262,0.7171604,10.35354,,0.000136841597850434,,,,,,,,,,,,15.56199,0.01138508,13,0,14.41368,0.1082388
3021,2021/04/10 16:15:40,21681.8539,495.0006,1,7,0,0,0,1.414825,3.487809,4.934639368425,0.2115055,2.830262,0.7240051,10.35354,,0.000144453893881291,,,,,,,,,,,,15.67564,0.0585869,13,0,14.25587,-0.1201996
3022,2021/04/10 16:15:45,21686.8539,500.0006,1,7,0,0,0,1.414734,3.488507,4.935309462138,0.2134683,2.830262,0.7308518,10.35354,,,,,,,,,,,,,,15.47017,0.1060903,13,0,14.49693,0.04928887
3023,2021/04/10 16:15:50,21691.8533,505,1,7,0,0,0,1.414696,3.489391,4.936427490136,0.2154302,2.830262,0.737697,10.35354,,0.000147307495353743,,,,,,,,,,,,15.26486,-0.09322941,13,0,14.669,-0.04429013
3024,2021/04/10 16:15:55,21696.8541,510.0008,1,7,0,0,0,1.414574,3.490159,4.937088177266,0.2173925,2.830262,0.7445448,10.35354,,0.000150577499880455,,2.36446094512939,,,,,,,,,,15.26803,-0.06582528,13,0,14.67726,0.1169941
3025,2021/04/10 16:16:00,21701.8547,515.0014,1,7,0,0,0,1.415131,3.490747,4.939864292857,0.2193551,2.830262,0.7513952,10.35354,,,,,,,,,,,,,,15.44661,-0.1279607,13,0,14.541,-0.0369662
3026,2021/04/10 16:16:05,21706.8533,520,1,7,0,0,0,1.414803,3.491282,4.939476247446,0.2213168,2.830262,0.7582436,10.35354,,0.000114742200821638,,,,,,,,,,,,15.6902,0.07559359,13,0,14.31483,0.06609976
3027,2021/04/10 16:16:10,21711.8541,525.0008,1,7,0,0,0,1.41465,3.492108,4.9401105822,0.223279,2.830262,0.7650952,10.35354,,,,,,,,,,,,,,15.80724,0.09349138,13,0,14.21738,-0.140911
3028,2021/04/10 16:16:15,21716.8542,530.0009,1,7,0,0,0,1.414482,3.49269,4.94034713658,0.2252417,2.830262,0.7719496,10.35354,,0.000147412007208914,,,,,,,,,,,,15.7225,0.09025931,13,0,14.27437,-0.02823472
3029,2021/04/10 16:16:20,21721.854,535.0007,1,7,0,0,0,1.414581,3.493363,4.941644925903,0.2272043,2.830262,0.778805,10.35354,,0.000127054197946563,,,,,,,,,,,,15.60378,0.05844861,13,0,14.42511,-0.1275823
3030,2021/04/10 16:16:25,21726.854,540.0007,1,7,0,0,0,1.414886,3.493906,4.943478684716,0.2291664,2.830262,0.7856598,10.35354,,,,,,,,,,,,,,15.47192,-0.1102492,13,0,14.62253,0.06055951
3031,2021/04/10 16:16:30,21731.8541,545.0008,1,7,0,0,0,1.41465,3.494615,4.94365710975,0.2311292,2.830262,0.7925184,10.35354,,,,,,,,,,,,,,15.40191,0.01198113,13,0,14.68043,0.1215598
3032,2021/04/10 16:16:35,21736.8542,550.0009,1,7,0,0,0,1.414841,3.495167,4.945105573447,0.2330931,2.830262,0.7993819,10.35354,,0.0000991144770523533,,3.19608092308044,,,,,,,,,,15.469,0.09813786,13,0,14.74468,-0.0180316
3033,2021/04/10 16:16:40,21741.8542,555.0009,1,7,0,0,0,1.41494,3.495634,4.94611237196,0.2350564,2.830262,0.8062444,10.35354,,0.000129298801766708,,,,,,,,,,,,15.39,0.1200598,13,0,14.69554,0.1020792
3034,2021/04/10 16:16:45,21746.8534,560.0001,1,7,0,0,0,1.414787,3.49625,4.94644904875,0.2370193,2.830262,0.8131065,10.35354,,,,,0.346118986606598,,,,,,,,,15.80457,0.03383994,13,0,14.66074,0.1160964
3035,2021/04/10 16:16:50,21751.854,565.0007,1,7,0,0,0,1.414574,3.496872,4.946584212528,0.2389836,2.830262,0.8199748,10.35354,,0.000130620304844342,,,,,,,,,,,,15.8883,0.06951332,13,0,14.70818,-0.06042004
3036,2021/04/10 16:16:55,21756.8548,570.0015,1,7,0,0,0,1.414772,3.497108,4.947610479376,0.2409476,2.830262,0.8268431,10.35354,,,,,,,,,,,,,,15.86549,0.1390246,13,0,14.67072,0.07774472
