Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
1487,2021/03/26 19:59:14,10721.5564,375.0005,1,4,0,0,0,-3.003952,3.963256,-11.905430787712,2.209885,0.3124847,8.691864,1.252154,,-0.000215261898119934,,,,,,,,,,,,27.43474,-0.05839527,25,0,26.59659,0.05937338
1488,2021/03/26 19:59:19,10726.5563,380.0004,1,4,0,0,0,-3.00396,3.962242,-11.90241647832,2.209885,0.3166503,8.691864,1.268661,,-0.000147683094837703,,,,,,,,,,,,27.22911,-0.02038658,25,0,26.26243,0.1130402
1489,2021/03/26 19:59:24,10731.5571,385.0012,1,4,0,0,0,-3.003883,3.961186,-11.898939285238,2.209885,0.3208183,8.691864,1.285174,,,,,,,,,,,,,,27.53509,-0.01649976,25,0,26.21304,-0.1277781
1490,2021/03/26 19:59:29,10736.5574,390.0015,1,4,0,0,0,-3.00386,3.960183,-11.89583530638,2.209885,0.3249858,8.691864,1.30168,,-0.000176352696144022,,,,,,,,,,,,27.69047,0.04855692,25,0,26.61087,0.1220971
1491,2021/03/26 19:59:34,10741.5559,395,1,4,0,0,0,-3.004288,3.959423,-11.895247005824,2.209885,0.3291514,8.691864,1.318175,,-0.000198009904124774,,4.55461502075195,,,,,,,,,,27.24554,0.03425419,25,0,26.41418,0.1255631
1492,2021/03/26 19:59:39,10746.5575,400.0016,1,4,0,0,0,-3.004013,3.958656,-11.891854086528,2.209885,0.3333188,8.691864,1.334674,,-0.000186350793228485,,,,,,,,,,,,27.36634,-0.08933663,25,0,26.15069,-0.09623647
1493,2021/03/26 19:59:44,10751.5568,405.0009,1,4,0,0,0,-3.003807,3.957661,-11.888049815427,2.209885,0.3374846,8.691864,1.351163,,-0.000190776903764345,,,,,,,,,,,,27.65222,0.113216,25,0,26.32337,0.03338218
1494,2021/03/26 19:59:49,10756.5576,410.0017,1,4,0,0,0,-3.004211,3.956742,-11.886887840562,2.209885,0.341652,8.691864,1.367653,,-0.000270814110990614,,,,,,,,,,,,27.66202,0.0865835,25,0,26.57524,-0.04673362
1495,2021/03/26 19:59:54,10761.5567,415.0008,1,4,0,0,0,-3.004013,3.955778,-11.883208537114,2.209885,0.3458175,8.691864,1.384133,,,,,,,,,,,,,,27.40277,-0.0238651,25,0,26.48627,0.1051438
1496,2021/03/26 19:59:59,10766.5559,420,1,4,0,0,0,-3.00415,3.954947,-11.88125403005,2.209885,0.349983,8.691864,1.400608,,-0.000208255602046847,,,0.22004109621048,,,,,,,,,27.28904,-0.06371558,25,0,26.1373,-0.137282
1497,2021/03/26 20:00:04,10771.5562,425.0003,1,4,0,0,0,-3.003746,3.953782,-11.876156867372,2.209885,0.3541506,8.691864,1.417089,,-0.00017736510199029,,4.61164999008179,,,,,,,,,,27.7029,-0.08560002,25,0,26.31723,-0.1013589
1498,2021/03/26 20:00:09,10776.5561,430.0002,1,4,0,0,0,-3.00396,3.952829,-11.87414020284,2.209885,0.3583165,8.691864,1.433558,,-0.000149091094499454,,,,,,,,,,,,27.64777,0.1118267,25,0,26.4969,0.03865182
1499,2021/03/26 20:00:14,10781.557,435.0011,1,4,0,0,0,-3.00428,3.952129,-11.87330211212,2.209885,0.3624829,8.691864,1.450025,,,,,,,,,,,,,,27.38184,-0.1193094,25,0,26.45106,-0.008355379
1500,2021/03/26 20:00:19,10786.5562,440.0003,1,4,0,0,0,-3.004051,3.950989,-11.868972456439,2.209885,0.3666488,8.691864,1.466487,,-0.000196781897102483,,,,,,,,,,,,27.44671,-0.1109666,25,0,26.14578,0.00889957
1501,2021/03/26 20:00:24,10791.5563,445.0004,1,4,0,0,0,-3.004074,3.949948,-11.865936088152,2.209885,0.3708168,8.691864,1.482952,,-0.000219191395444795,,,,,,,,,,,,27.63892,0.08558393,25,0,26.52362,0.03682792
1502,2021/03/26 20:00:29,10796.557,450.0011,1,4,0,0,0,-3.004051,3.949077,-11.863228710927,2.209885,0.3749858,8.691864,1.499418,,-0.000239163695368916,,4.24182415008545,,,,,,,,,,27.38895,-0.06148517,25,0,26.14485,-0.1439542
1503,2021/03/26 20:00:34,10801.5563,455.0004,1,4,0,0,0,-3.003922,3.948195,-11.86006982079,2.209885,0.3791514,8.691864,1.515866,,-0.000146725695230998,,,,,,,,,,,,27.6216,0.09462893,25,0,26.55608,-0.03643215
1504,2021/03/26 20:00:39,10806.5573,460.0014,1,4,0,0,0,-3.004723,3.946976,-11.859569567648,2.209885,0.3833168,8.691864,1.532309,,,,,,,,,,,,,,27.50312,-0.08889258,25,0,26.19523,-0.06466448
1505,2021/03/26 20:00:44,10811.5572,465.0013,1,4,0,0,0,-3.003494,3.946047,-11.851928488218,2.209885,0.3874827,8.691864,1.54875,,-0.000164154902449809,,,,,,,,,,,,27.72459,0.02523601,25,0,26.5739,0.1165271
1506,2021/03/26 20:00:49,10816.5564,470.0005,1,4,0,0,0,-3.004128,3.945018,-11.851339034304,2.209885,0.3916479,8.691864,1.565185,,,,,0.232552006840706,,,,,,,,,27.4361,-0.03980756,25,0,26.26336,0.09578764
1507,2021/03/26 20:00:54,10821.5565,475.0006,1,4,0,0,0,-3.00428,3.944048,-11.84902452544,2.209885,0.3958146,8.691864,1.58162,,-0.000310324190650135,,4.29617118835449,,,,,,,,,,27.83154,0.08585155,25,0,26.41064,-0.04962564
1508,2021/03/26 20:00:59,10826.5573,480.0014,1,4,0,0,0,-3.004288,3.942989,-11.845874536832,2.209885,0.3999831,8.691864,1.598059,,,,,,,,,,,,,,27.46181,-0.1153934,25,0,26.43153,-0.02447009
1509,2021/03/26 20:01:04,10831.556,485.0001,1,4,0,0,0,-3.004036,3.941974,-11.841831807064,2.209885,0.4041477,8.691864,1.614479,,-0.000231422804063186,,,,,,,,,,,,27.8222,-0.1144344,25,0,26.29447,-0.1169324
1510,2021/03/26 20:01:09,10836.5559,490,1,4,0,0,0,-3.003784,3.941021,-11.837975823464,2.209885,0.4083136,8.691864,1.630899,,-0.00018574450223241,,,,,,,,,,,,27.49775,-0.009579062,25,0,26.43195,0.08386195
1511,2021/03/26 20:01:14,10841.5566,495.0007,1,4,0,0,0,-3.004318,3.940173,-11.837532667014,2.209885,0.4124789,8.691864,1.647313,,-0.0002118535048794,,,,,,,,,,,,27.72101,0.09419084,25,0,26.21433,-0.03018141
1512,2021/03/26 20:01:19,10846.5569,500.001,1,4,0,0,0,-3.003746,3.938949,-11.831602302954,2.209885,0.416648,8.691864,1.663737,,-0.000246548588620499,,4.15872621536255,,,,,,,,,,27.71482,0.1098478,25,0,26.57122,0.007787347
1513,2021/03/26 20:01:24,10851.5561,505.0002,1,4,0,0,0,-3.003883,3.937865,-11.828885729795,2.209885,0.4208155,8.691864,1.68015,,-0.00026362668722868,,,,,,,,,,,,27.50444,-0.1103914,25,0,26.27489,-0.02169549
1514,2021/03/26 20:01:29,10856.5562,510.0003,1,4,0,0,0,-3.004051,3.936867,-11.826549248217,2.209885,0.4249816,8.691864,1.696554,,-0.000208416095119901,,,,,,,,,,,,27.93268,0.1218981,25,0,26.4409,0.08443236
1515,2021/03/26 20:01:34,10861.557,515.0011,1,4,0,0,0,-3.004608,3.93568,-11.82517561344,2.209885,0.4291485,8.691864,1.712956,,-0.000224458999582566,,,,,,,,,,,,27.53995,0.08748651,25,0,26.43865,0.1033163
1516,2021/03/26 20:01:39,10866.557,520.0011,1,4,0,0,0,-3.004074,3.934514,-11.819571210036,2.209885,0.4333158,8.691864,1.729355,,-0.000216604996239766,,,0.250185787677765,,,,,,,,,27.91226,0.04104316,25,0,26.3777,-0.07228613
1517,2021/03/26 20:01:44,10871.5562,525.0003,1,4,0,0,0,-3.004128,3.933519,-11.816794566432,2.209885,0.4374823,8.691864,1.745747,,,,3.90926098823547,,,,,,,,,,27.52354,-0.1195312,25,0,26.34389,-0.08202434
1518,2021/03/26 20:01:49,10876.5564,530.0005,1,4,0,0,0,-3.004173,3.932528,-11.813994439344,2.209885,0.4416499,8.691864,1.762138,,-0.000176784495124593,,,,,,,,,,,,27.89405,0.04689097,25,0,26.58723,-0.09095192
1519,2021/03/26 20:01:54,10881.5573,535.0014,1,4,0,0,0,-3.00396,3.931564,-11.81026099344,2.209885,0.4458172,8.691864,1.778524,,-0.000258515297900885,,,,,,,,,,,,27.82796,-0.0396508,25,0,26.25752,-0.0976187
1520,2021/03/26 20:01:59,10886.5564,540.0005,1,4,0,0,0,-3.00399,3.930227,-11.80636260573,2.209885,0.4499835,8.691864,1.794901,,-0.000232092701480724,,,,,,,,,,,,27.52974,-0.1030397,25,0,26.32162,-0.09218097
1521,2021/03/26 20:02:04,10891.5566,545.0007,1,4,0,0,0,-3.003914,3.929103,-11.802687509142,2.209885,0.4541502,8.691864,1.811275,,-0.000303015491226688,,3.71157503128052,,,,,,,,,,27.8652,0.03688574,25,0,26.601,-0.09651005
1522,2021/03/26 20:02:09,10896.5575,550.0016,1,4,0,0,0,-3.003845,3.928109,-11.799430579105,2.209885,0.4583183,8.691864,1.827649,,-0.000143557394039817,,,,,,,,,,,,27.67933,-0.08539677,25,0,26.20813,-0.06118715
1523,2021/03/26 20:02:14,10901.5575,555.0016,1,4,0,0,0,-3.004189,3.926796,-11.796837348444,2.209885,0.4624858,8.691864,1.844016,,-0.000236921201576479,,,,,,,,,,,,27.88827,0.02092004,25,0,26.59567,0.1122016
1524,2021/03/26 20:02:19,10906.556,560.0001,1,4,0,0,0,-3.004356,3.925628,-11.793984035568,2.209885,0.4666511,8.691864,1.86037,,,,,,,,,,,,,,27.69132,-0.06848335,25,0,26.19167,0.05811512
1525,2021/03/26 20:02:24,10911.5561,565.0002,1,4,0,0,0,-3.004303,3.924566,-11.790585407498,2.209885,0.4708177,8.691864,1.876725,,-0.000250460900133476,,3.52787804603577,0.27133971452713,,,,,,,,,27.79517,0.05921721,25,0,26.63042,0.09051085
1526,2021/03/26 20:02:29,10916.5559,570,1,4,0,0,0,-3.00399,3.923421,-11.78591744979,2.209885,0.4749838,8.691864,1.893072,,-0.000307232112390921,,,,,,,,,,,,27.98813,0.1257652,25,0,26.3755,0.02601504
1527,2021/03/26 20:02:34,10921.556,575.0001,1,4,0,0,0,-3.003304,3.92189,-11.77862792456,2.209885,0.47915,8.691864,1.909414,,-0.000300514686387032,,,,,,,,,,,,27.63227,0.01013041,25,0,26.22503,0.1302963
1528,2021/03/26 20:02:39,10926.557,580.0011,1,4,0,0,0,-3.003784,3.920767,-11.777137182328,2.209885,0.4833168,8.691864,1.925754,,,,,,,,,,,,,,27.81467,0.06350994,25,0,26.58592,0.06812394
1529,2021/03/26 20:02:44,10931.5561,585.0002,1,4,0,0,0,-3.00399,3.919783,-11.77498893417,2.209885,0.4874821,8.691864,1.942083,,-0.000150575506268069,,,,,,,,,,,,27.88873,0.06972969,25,0,26.27577,-0.03019214
1530,2021/03/26 20:02:49,10936.5563,590.0004,1,4,0,0,0,-3.003899,3.918244,-11.770009233356,2.209885,0.4916487,8.691864,1.958412,,-0.000322616804623976,,3.48911690711975,,,,,,,,,,27.68016,0.1096696,25,0,26.50801,0.07886112
1531,2021/03/26 20:02:54,10941.5564,595.0005,1,4,0,0,0,-3.004105,3.917131,-11.767472822755,2.209885,0.4958158,8.691864,1.974738,,-0.000207508404855616,,,,,,,,,,,,27.71217,-0.09065866,25,0,26.16984,-0.09317577
1532,2021/03/26 20:02:59,10946.5563,600.0004,1,4,0,0,0,-3.004066,3.915947,-11.763763240502,2.209885,0.4999813,8.691864,1.991052,,-0.000209794801776297,,,,,,,,,,,,28.06839,0.1244897,25,0,26.46315,0.06925702
1533,2021/03/26 20:03:04,10951.5566,605.0007,1,4,0,0,0,-3.004189,3.914743,-11.760627858427,2.209885,0.5041472,8.691864,2.007362,,-0.00036788810393773,,,0.288899391889572,,,,,,,,,27.91319,0.1318437,25,0,26.69892,0.04771054
1534,2021/03/26 20:03:09,10956.5572,610.0013,1,4,0,0,0,-3.004265,3.913304,-11.75660224156,2.209885,0.5083131,8.691864,2.023667,,-0.000222605594899505,,3.30027103424072,,,,,,,,,,27.73971,-0.1107645,25,0,26.29006,-0.05327225
1535,2021/03/26 20:03:14,10961.5565,615.0006,1,4,0,0,0,-3.004166,3.911955,-11.75216220453,2.209885,0.5124788,8.691864,2.039967,,-0.000281868706224486,,,,,,,,,,,,28.01954,0.09604812,25,0,26.35717,0.0206989
1536,2021/03/26 20:03:19,10966.5573,620.0014,1,4,0,0,0,-3.00425,3.910751,-11.74887369175,2.209885,0.5166468,8.691864,2.056269,,-0.000230702498811297,,,,,,,,,,,,27.88654,0.1103556,25,0,26.65798,0.04395962
1537,2021/03/26 20:03:24,10971.5566,625.0007,1,4,0,0,0,-3.004166,3.909403,-11.744495572898,2.209885,0.5208128,8.691864,2.072558,,-0.000424563913838938,,3.16683888435364,,,,,,,,,,27.63182,-0.1211756,25,0,26.2958,-0.005844831
1538,2021/03/26 20:03:29,10976.556,630.0001,1,4,0,0,0,-3.00444,3.908085,-11.7416068974,2.209885,0.5249786,8.691864,2.088841,,-0.000224928793613799,,,,,,,,,,,,27.8803,0.0720942,25,0,26.21745,-0.05675316
1539,2021/03/26 20:03:34,10981.5559,635,1,4,0,0,0,-3.003433,3.906659,-11.733388560347,2.209885,0.5291444,8.691864,2.105119,,-0.000226975505938753,,,,,,,,,,,,28.08742,0.05629957,25,0,26.51784,-0.07705033
1540,2021/03/26 20:03:39,10986.5559,640,1,4,0,0,0,-3.00396,3.905296,-11.73135297216,2.209885,0.5333114,8.691864,2.121395,,-0.000212877406738698,,,,,,,,,,,,27.83552,0.01982749,25,0,26.59971,0.1289052
1541,2021/03/26 20:03:44,10991.556,645.0001,1,4,0,0,0,-3.004074,3.903745,-11.72713885713,2.209885,0.5374759,8.691864,2.137656,,-0.000375652394723147,,3.10470509529114,0.314171403646469,,,,,,,,,27.70462,-0.0741756,25,0,26.28335,-0.1099801
1542,2021/03/26 20:03:49,10996.5569,650.001,1,4,0,0,0,-3.004028,3.902617,-11.723570741276,2.209885,0.5416428,8.691864,2.153921,,-0.000418121897382662,,,,,,,,,,,,27.96107,-0.08913338,25,0,26.22728,-0.05379319
1543,2021/03/26 20:03:54,11001.5562,655.0003,1,4,0,0,0,-3.003937,3.901079,-11.718595548023,2.209885,0.5458089,8.691864,2.170176,,-0.000285785004962236,,,,,,,,,,,,28.18545,0.1308519,25,0,26.61618,0.04672289
1544,2021/03/26 20:03:59,11006.5571,660.0012,1,4,0,0,0,-3.004242,3.900016,-11.716591867872,2.209885,0.549976,8.691864,2.18643,,-0.00026431490550749,,,,,,,,,,,,27.76008,-0.1259947,25,0,26.47425,-0.06186187
1545,2021/03/26 20:04:04,11011.557,665.0011,1,4,0,0,0,-3.003998,3.898275,-11.71041030345,2.209885,0.5541424,8.691864,2.202676,,-0.000279280095128343,,2.98522591590881,,,,,,,,,,28.05598,-0.1049227,25,0,26.3083,-0.06074488
1546,2021/03/26 20:04:09,11016.5563,670.0004,1,4,0,0,0,-3.003357,3.897065,-11.704277447205,2.209885,0.5583084,8.691864,2.218914,,-0.00031791371293366,,,,,,,,,,,,28.1872,0.1111436,25,0,26.63217,0.01584172
1547,2021/03/26 20:04:14,11021.5563,675.0004,1,4,0,0,0,-3.003937,3.895576,-11.702064882712,2.209885,0.5624748,8.691864,2.235147,,-0.000281665707007051,,,,,,,,,,,,27.83506,-0.1183623,25,0,26.59925,0.01027524
1548,2021/03/26 20:04:19,11026.5572,680.0013,1,4,0,0,0,-3.004013,3.894312,-11.698563874056,2.209885,0.5666412,8.691864,2.251375,,-0.000276464998023584,,3.00818610191345,0.335880696773529,,,,,,,,,27.91269,-0.0911814,25,0,26.24283,0.01530111
1549,2021/03/26 20:04:24,11031.5573,685.0014,1,4,0,0,0,-3.004211,3.892683,-11.694441088113,2.209885,0.5708069,8.691864,2.267594,,-0.000235205196077004,,,,,,,,,,,,28.08037,0.09467423,25,0,26.71714,0.08159578
1550,2021/03/26 20:04:29,11036.5575,690.0016,1,4,0,0,0,-3.004105,3.891291,-11.689846749555,2.209885,0.5749736,8.691864,2.283811,,-0.000258438289165497,,,,,,,,,,,,27.83377,-0.03062725,25,0,26.31321,0.1141489
1551,2021/03/26 20:04:34,11041.5566,695.0007,1,4,0,0,0,-3.00399,3.889825,-11.68499540175,2.209885,0.5791386,8.691864,2.300015,,-0.000239459506701678,,,,,,,,,,,,28.17391,-0.02162695,25,0,26.48361,-0.1218092
1552,2021/03/26 20:04:39,11046.5566,700.0007,1,4,0,0,0,-3.004112,3.888402,-11.681195109024,2.209885,0.5833053,8.691864,2.31622,,-0.000348161498550326,,2.86484789848328,,,,,,,,,,27.91049,0.03785431,25,0,26.62506,-0.1099926
1553,2021/03/26 20:04:44,11051.5559,705,1,4,0,0,0,-3.004646,3.88689,-11.67872849094,2.209885,0.5874714,8.691864,2.332416,,-0.000348937202943489,,,,,,,,,,,,27.83333,-0.03199339,25,0,26.60765,0.09159505
1554,2021/03/26 20:04:49,11056.5559,710,1,4,0,0,0,-3.004318,3.885241,-11.672499470638,2.209885,0.5916388,8.691864,2.348611,,-0.000276459206361324,,,,,,,,,,,,28.03598,-0.09119868,25,0,26.424,-0.08034468
1555,2021/03/26 20:04:54,11061.5568,715.0009,1,4,0,0,0,-3.004036,3.88398,-11.66761574328,2.209885,0.595806,8.691864,2.3648,,-0.000250043201958761,,2.79498195648193,0.348307996988297,,,,,,,,,28.18366,0.1219642,25,0,26.25445,-0.05199134
1556,2021/03/26 20:04:59,11066.5568,720.0009,1,4,0,0,0,-3.00396,3.882326,-11.66235201096,2.209885,0.5999719,8.691864,2.380977,,-0.000253114500083029,,,,,,,,,,,,27.8945,-0.09326816,25,0,26.48137,-0.02488673
1557,2021/03/26 20:05:04,11071.5563,725.0004,1,4,0,0,0,-3.004173,3.880919,-11.658952074987,2.209885,0.604138,8.691864,2.397148,,-0.000285247893771157,,,,,,,,,,,,27.79426,-0.0267309,25,0,26.68644,0.1021892
1558,2021/03/26 20:05:09,11076.5561,730.0002,1,4,0,0,0,-3.004189,3.879287,-11.654111333243,2.209885,0.6083053,8.691864,2.413318,,-0.000311353913275525,,,,,,,,,,,,27.90609,-0.09977221,25,0,26.55296,0.1208448
1559,2021/03/26 20:05:14,11081.5572,735.0013,1,4,0,0,0,-3.004242,3.878102,-11.650756908684,2.209885,0.6124726,8.691864,2.429482,,-0.000279651896562427,,2.84744691848755,,,,,,,,,,27.97656,0.05933046,25,0,26.51517,0.05435884
1560,2021/03/26 20:05:19,11086.557,740.0011,1,4,0,0,0,-3.004166,3.876588,-11.645913865608,2.209885,0.6166391,8.691864,2.445637,,-0.000315256009344012,,,,,,,,,,,,27.92826,-0.1018661,25,0,26.52586,-0.03989279
1561,2021/03/26 20:05:24,11091.5563,745.0004,1,4,0,0,0,-3.003685,3.874774,-11.63860054219,2.209885,0.6208052,8.691864,2.461783,,-0.000289895106106997,,,0.361741811037064,,,,,,,,,27.84349,-0.1336026,25,0,26.60461,0.1124936
1562,2021/03/26 20:05:29,11096.5574,750.0015,1,4,0,0,0,-3.004051,3.873432,-11.635987273032,2.209885,0.6249734,8.691864,2.477931,,-0.000557373219635338,,2.70593500137329,,,,,,,,,,27.82752,-0.03008902,25,0,26.57436,0.1049954
1563,2021/03/26 20:05:34,11101.5572,755.0013,1,4,0,0,0,-3.004028,3.872041,-11.631719581148,2.209885,0.6291404,8.691864,2.494068,,-0.000266098912106827,,,,,,,,,,,,27.7676,-0.07648468,25,0,26.5828,0.03449321
1564,2021/03/26 20:05:39,11106.5566,760.0007,1,4,0,0,0,-3.004402,3.870421,-11.628300593242,2.209885,0.6333063,8.691864,2.510195,,-0.000418755313148722,,,,,,,,,,,,27.79072,-0.1276332,25,0,26.62946,0.03267705
1565,2021/03/26 20:05:44,11111.5566,765.0007,1,4,0,0,0,-3.00428,3.86857,-11.6222674796,2.209885,0.6374724,8.691864,2.526316,,-0.00024917718837969,,2.76835799217224,,,,,,,,,,27.89313,-0.1043665,25,0,26.54411,0.04881144
1566,2021/03/26 20:05:49,11116.5568,770.0009,1,4,0,0,0,-3.003838,3.867304,-11.616754712752,2.209885,0.6416385,8.691864,2.542431,,-0.000269846786977723,,,,,,,,,,,,28.23153,0.1099229,25,0,26.31096,0.007940531
1567,2021/03/26 20:05:54,11121.5567,775.0008,1,4,0,0,0,-3.004028,3.865903,-11.613280857284,2.209885,0.6458049,8.691864,2.55854,,-0.000203814299311489,,,,,,,,,,,,28.18632,0.1021427,25,0,26.26152,-0.02640545
1568,2021/03/26 20:05:59,11126.5559,780,1,4,0,0,0,-3.004654,3.864387,-11.611145857098,2.209885,0.6499712,8.691864,2.574644,,-0.000369928689906374,,,0.368882298469543,,,,,,,,,28.09634,0.09162486,25,0,26.38928,-0.03155947
1569,2021/03/26 20:06:04,11131.556,785.0001,1,4,0,0,0,-3.003998,3.862752,-11.603699282496,2.209885,0.6541364,8.691864,2.590736,,-0.000289402407361194,,2.80273389816284,,,,,,,,,,27.86124,-0.09701788,25,0,26.52407,-0.03725111
1570,2021/03/26 20:06:09,11136.5569,790.001,1,4,0,0,0,-3.004471,3.861228,-11.600947550388,2.209885,0.6583043,8.691864,2.606832,,-0.000555743928998709,,,,,,,,,,,,27.86301,-0.111692,25,0,26.66242,0.0661993
1571,2021/03/26 20:06:14,11141.557,795.0011,1,4,0,0,0,-3.004227,3.85986,-11.59589562822,2.209885,0.6624708,8.691864,2.622916,,-0.000303444714518264,,,,,,,,,,,,28.07236,-0.06069362,25,0,26.50543,0.01614392
1572,2021/03/26 20:06:19,11146.5571,800.0012,1,4,0,0,0,-3.00386,3.858161,-11.58937550146,2.209885,0.6666371,8.691864,2.638994,,-0.0002793972089421,,2.65883088111877,,,,,,,,,,28.26699,0.05128145,25,0,26.23796,-0.07760286
1573,2021/03/26 20:06:24,11151.557,805.0011,1,4,0,0,0,-3.004105,3.856636,-11.58573949078,2.209885,0.6708044,8.691864,2.655069,,-0.000258233194472268,,,,,,,,,,,,27.82485,-0.03061831,25,0,26.48224,0.07381856
1574,2021/03/26 20:06:29,11156.5571,810.0012,1,4,0,0,0,-3.004166,3.855151,-11.581513559066,2.209885,0.6749714,8.691864,2.671136,,-0.000310492614516988,,,,,,,,,,,,28.21961,0.08939087,25,0,26.71449,0.1475269
1575,2021/03/26 20:06:34,11161.5563,815.0004,1,4,0,0,0,-3.004356,3.853763,-11.578075991628,2.209885,0.6791351,8.691864,2.687185,,-0.000254051410593092,,2.76372504234314,0.363427102565765,,,,,,,,,28.31267,0.08423269,25,0,26.54457,0.07564247
1576,2021/03/26 20:06:39,11166.5564,820.0005,1,4,0,0,0,-3.004288,3.852025,-11.5725924832,2.209885,0.6833034,8.691864,2.703244,,-0.000229026903980412,,,,,,,,,,,,28.02049,-0.0662595,25,0,26.18009,-0.08203447
1577,2021/03/26 20:06:44,11171.5574,825.0015,1,4,0,0,0,-3.004364,3.850338,-11.567816875032,2.209885,0.6874706,8.691864,2.719294,,-0.000259488413576037,,,,,,,,,,,,27.89501,-0.1037651,25,0,26.4743,0.00934124
1578,2021/03/26 20:06:49,11176.5564,830.0005,1,4,0,0,0,-3.004036,3.84921,-11.56316541156,2.209885,0.691636,8.691864,2.73533,,-0.000285188492853194,,,,,,,,,,,,28.22042,-0.00028193,25,0,26.62993,0.08202195
1579,2021/03/26 20:06:54,11181.5573,835.0014,1,4,0,0,0,-3.004173,3.84759,-11.55882599307,2.209885,0.6958032,8.691864,2.751366,,-0.000237943095271476,,2.76326608657837,,,,,,,,,,28.15707,-0.0275892,25,0,26.2816,-0.09441614
1580,2021/03/26 20:06:59,11186.5566,840.0007,1,4,0,0,0,-3.004471,3.845935,-11.555000175385,2.209885,0.6999692,8.691864,2.767392,,-0.000251762714469805,,,,,,,,,,,,27.93576,-0.1025373,25,0,26.53653,0.03280997
1581,2021/03/26 20:07:04,11191.5576,845.0017,1,4,0,0,0,-3.004051,3.844414,-11.548815721114,2.209885,0.7041368,8.691864,2.783418,,-0.00023082569532562,,,0.371386885643005,,,,,,,,,28.31486,0.05194962,25,0,26.52542,0.08107424
1582,2021/03/26 20:07:09,11196.5567,850.0008,1,4,0,0,0,-3.004204,3.843315,-11.54610229626,2.209885,0.7083021,8.691864,2.799428,,-0.000339737191097811,,2.66400098800659,,,,,,,,,,27.96947,-0.08175671,25,0,26.28557,-0.04642665
1583,2021/03/26 20:07:14,11201.5559,855,1,4,0,0,0,-3.004723,3.841633,-11.543043032659,2.209885,0.7124695,8.691864,2.81544,,-0.000213614199310541,,,,,,,,,,,,28.15178,0.00777185,25,0,26.73895,0.1568389
1584,2021/03/26 20:07:19,11206.5569,860.001,1,4,0,0,0,-3.00415,3.839997,-11.53592698755,2.209885,0.7166362,8.691864,2.831444,,-0.000287931208731607,,,,,,,,,,,,28.17479,0.09023488,25,0,26.29226,0.01489997
1585,2021/03/26 20:07:24,11211.5561,865.0002,1,4,0,0,0,-3.003822,3.838497,-11.530161735534,2.209885,0.7208018,8.691864,2.847437,,-0.000281104410532862,,2.78009605407715,,,,,,,,,,27.89588,-0.0508523,25,0,26.51077,0.0490582
1586,2021/03/26 20:07:29,11216.5571,870.0012,1,4,0,0,0,-3.003784,3.837167,-11.526020839928,2.209885,0.7249692,8.691864,2.863431,,-0.00037588199484162,,,,,,,,,,,,28.02274,-0.01952887,25,0,26.67358,0.1316792
1587,2021/03/26 20:07:34,11221.5562,875.0003,1,4,0,0,0,-3.004211,3.835275,-11.521975343025,2.209885,0.729136,8.691864,2.879416,,-0.000325506989611313,,,,,,,,,,,,27.96153,-0.0975436,25,0,26.58372,-0.01334369
1588,2021/03/26 20:07:39,11226.5562,880.0003,1,4,0,0,0,-3.004318,3.834005,-11.51857023359,2.209885,0.7333025,8.691864,2.895395,,-0.000342759507475421,,,0.347210288047791,,,,,,,,,27.89807,-0.0577724,25,0,26.32786,0.07547319
1589,2021/03/26 20:07:44,11231.5571,885.0012,1,4,0,0,0,-3.00415,3.832724,-11.5140778046,2.209885,0.7374679,8.691864,2.911362,,-0.000364652485586703,,2.8566689491272,,,,,,,,,,28.23245,0.01289845,25,0,26.35015,-0.118286
1590,2021/03/26 20:07:49,11236.5572,890.0013,1,4,0,0,0,-3.003738,3.831254,-11.508083227452,2.209885,0.7416355,8.691864,2.927332,,-0.000291214091703296,,,,,,,,,,,,28.32331,0.05997956,25,0,26.6193,0.08689225
1591,2021/03/26 20:07:54,11241.5566,895.0007,1,4,0,0,0,-3.004105,3.829719,-11.504877996495,2.209885,0.7458017,8.691864,2.943291,,-0.000232893493375741,,,,,,,,,,,,28.14862,0.1184887,25,0,26.70021,0.04103422
1592,2021/03/26 20:07:59,11246.5574,900.0015,1,4,0,0,0,-3.003952,3.828362,-11.500215686624,2.209885,0.7499692,8.691864,2.959249,,-0.000270216900389642,,2.89136409759521,,,,,,,,,,28.1012,0.03991127,25,0,26.69534,0.1356965
1593,2021/03/26 20:08:04,11251.5566,905.0007,1,4,0,0,0,-3.00428,3.826977,-11.49731046156,2.209885,0.7541366,8.691864,2.9752,,-0.000277707993518561,,,,,,,,,,,,27.98235,-0.1097435,25,0,26.64731,0.005543828
